1.631602 -0.209246 3.177924
1.642618 -0.926710 1.983377
1.647315 -0.974172 1.427887
1.651704 -0.330699 0.801192
1.668203 0.975094 0.821814
1.683187 0.945504 0.898145
0.986614 0.893534 1.596125
0.952101 0.838584 2.261382
1.589048 0.822331 1.518935
0.913271 0.890953 2.125462
0.280921 0.288382 2.159249
0.270193 0.276289 1.585278
0.849451 -0.407762 1.636823
0.192424 -0.418018 1.628533
0.189487 0.212712 1.620702
0.793975 0.225454 1.016503
1.482069 0.213574 1.039080
2.164734 0.211103 2.296324
0.891325 0.254038 2.210094
0.890186 0.325789 2.136209
0.941838 -0.996188 2.099107
1.018649 -0.962505 2.086813
1.050067 -0.933126 2.066947
1.003197 -0.906294 2.035338
-0.320022 -0.901933 3.220607
-0.292662 -0.926792 3.217534
0.995742 -0.953831 3.235541
0.398896 -0.954723 3.237298
-0.271786 -0.944338 3.836020
-0.320881 -1.559322 3.198392
0.294089 -1.568138 3.193825
0.304474 -1.559997 3.794276
-0.326217 -2.729440 3.144078
-0.333286 -2.058678 3.155456
-0.324464 -2.034784 4.442784
-0.296414 -2.046155 3.874302
0.357861 -2.073358 3.900393
0.339291 -2.088097 3.894442
0.305607 -2.098059 3.886633
0.921600 -2.108887 3.243877
0.908714 -2.115958 4.549779
0.884263 -2.102284 5.098811
0.846182 -2.067169 5.058901
0.810611 -2.041669 5.029112
0.175146 -2.702312 3.731564
0.198966 -2.711007 3.758463
0.187719 -2.700380 3.760232
0.138945 -3.316850 3.714295
0.077346 -3.280221 3.026131
1.267943 -2.005358 4.280408
1.253393 -1.981861 4.893010
0.586459 -1.959058 4.850928
0.573379 -1.920971 4.805975
-0.056287 -1.884500 3.514911
-0.021327 -1.879857 3.558086
-0.612488 -1.886681 1.639104
-0.613058 -2.494631 1.659085
-0.016650 -1.236706 1.722262
-0.066918 -3.139660 1.784653
-0.713696 -3.190068 1.150377
-0.696288 -2.006979 0.543545
-1.319891 -2.041634 -0.087357
-1.969104 -2.037292 -0.676705
-1.989393 -1.395587 -0.709279
-1.966434 -1.406370 -1.913821
-1.907550 -1.437484 -2.498402
-3.200824 -1.440110 -2.490825
-2.550754 -0.788986 -2.502077
-2.573327 -0.130176 -2.526627
-1.907440 -0.155310 -2.558202
-1.847197 -1.480051 -2.572126
-1.801477 -0.885005 -2.581495
-1.790074 -0.822813 -2.591518
-1.780009 -1.347119 -2.576416
-1.730546 -1.303848 -2.511027
-1.656427 -1.262376 -1.785538
-0.964725 -1.274327 -1.726057
-0.340605 -1.225180 -2.989121
-0.359175 -0.584830 -2.404072
-0.357482 -1.890557 -1.131279
-0.352799 -1.917478 -0.501483
-0.384426 -1.900309 0.177415
-0.424478 -2.532830 0.154914
-0.433578 -2.527018 1.409770
-0.407435 -2.565116 1.428603
-0.362576 -3.202008 2.107695
-0.313990 -2.538344 0.297602
-0.259233 -2.501240 0.246137
-0.226127 -2.523972 -0.443582
-0.234602 -1.895135 -0.445240
-0.268919 -0.642663 -1.064099
-0.307614 -0.624843 -1.095076
-0.345933 -0.600691 -0.530156
-0.400128 -0.597767 -1.196603
-1.716383 -2.524080 -1.157612
-2.353530 -1.196333 -1.094385
-2.996805 -1.133966 -0.436094
-3.038306 -1.095092 0.121009
-3.105888 -1.761620 0.743450
-3.148947 -2.471271 0.115480
-3.169775 -2.517753 0.117495
-3.206725 -2.546461 0.081742
-3.292261 -2.590324 0.037798
-3.381421 -2.653733 -0.029429
-3.398816 -2.696559 0.011339
-3.365680 -2.047504 -1.883962
-3.361919 -2.021966 -1.887827
-3.434194 -2.067822 -1.905000
-3.477243 -2.089167 -0.584687
-3.430368 -3.402331 0.083505
-3.364984 -3.419247 0.094859
-2.129150 -3.460638 -0.580337
-2.239662 -2.911600 -0.590082
-2.309796 -3.556443 0.014144
-2.282492 -3.537263 -0.696359
-1.540817 -1.514985 -1.892056
-1.576884 -1.482250 -1.903759
-1.656976 -2.109495 -1.876694
-2.924828 -2.105128 -1.142146
-2.227358 -2.066466 -1.797550
-2.159234 -2.039452 -1.778256
-2.167693 -2.062064 -0.478583
-2.192433 -1.479136 -1.145569
-2.146265 -0.839200 0.036549
-2.033098 -1.460545 0.054090
-2.532237 -0.778625 0.090891
-1.321582 -0.765432 -0.517493
-1.944621 -0.766756 -0.514241
-2.428347 -0.744301 -0.557419
-2.281734 -1.984608 -0.507408
-1.593610 -3.200200 -1.729003
-1.680470 -3.299572 -2.400270
-2.354169 -2.676695 -2.422404
-2.975401 -3.287087 -2.425639
-2.872653 -3.210090 -2.375992
-2.884210 -4.497431 -2.310360
-3.028158 -4.529276 -2.281133
-3.740547 -4.593223 -2.299843
-2.348197 -3.909827 -2.897890
-2.245806 -3.837605 -2.868546
-2.265342 -3.211947 -2.866669
-1.067751 -3.333346 -2.937460
-1.114068 -3.431991 -3.030248
-1.052125 -3.439325 -3.062792
-0.988082 -3.414341 -2.432778
-1.006148 -2.776015 -3.058350
-1.059406 -3.453115 -3.766066
-1.071780 -4.107478 -3.833503
-1.025509 -3.437779 -2.541531
-0.993697 -1.354754 -2.505926
-1.021358 -1.328296 -1.898377
-0.410043 -1.337098 -2.647188
0.229477 -2.032329 -2.766085
0.225435 -0.762397 -2.751831
0.208220 -0.782595 -2.676213
-0.435291 -1.430646 -1.424918
0.168739 -1.450153 -2.115228
-0.489683 -1.444003 -1.423676
-0.470451 -1.416736 -1.313971
-0.440954 -1.411253 0.064405
-0.410910 -1.440133 0.042264
-0.999689 -2.116849 -0.032370
-0.405157 -2.132903 -0.037346
-1.663825 -2.128151 0.046095
-1.697781 -2.136475 -0.538749
-1.700502 -2.174175 -1.137622
-1.045896 -0.975772 -1.208476
-1.032230 -0.962527 0.069790
-1.030856 -0.931932 0.116953
-1.021863 -0.929181 0.103105
-0.363722 -0.958295 -2.005653
-0.346151 -0.988326 -2.054234
-0.374376 -0.994138 -0.674466
-0.413377 -0.999614 -0.615954
-0.425031 -1.028194 -0.607253
0.202175 -1.053072 -0.655166
0.190667 0.188241 1.271081
0.166633 0.216494 1.333634
0.158375 0.247482 0.734728
0.169865 -0.345688 0.702929
0.782847 -0.333532 1.275022
0.735000 -0.318929 1.851053
0.681727 -0.285421 1.909029
0.667714 -0.252161 1.336076
1.289501 -0.848925 1.946989
0.667497 -1.492699 1.903766
0.665647 -1.453277 2.521703
0.658987 -1.389431 2.540820
0.670456 -0.710225 2.567808
0.023947 -0.688058 3.217405
0.023672 -0.058680 2.539146
-0.625486 -0.677491 2.498463
-0.624900 0.679112 2.506356
1.310452 0.661479 4.413447
1.377054 0.634779 4.493420
1.424221 0.612230 3.892818
1.437515 0.607156 3.260108
2.064433 0.618234 3.349800
2.096982 -0.661935 3.435536
2.123747 -0.654575 3.513881
2.113380 -0.656322 3.511814
0.810297 -1.323540 3.451796
1.443179 -1.316371 3.431989
1.469600 -1.300456 4.682404
1.511249 -1.346538 4.727028
1.538200 -0.660301 4.115174
1.547496 -0.630371 4.065122
0.914788 -1.250706 3.458171
0.921182 -1.218125 3.509321
0.253351 -1.227701 3.539378
0.213935 -1.269543 4.128622
0.157971 -1.316197 3.443796
0.084445 -1.353597 2.749746
0.678239 -1.405748 1.500883
0.637534 -1.497184 2.083580
0.614267 -0.914927 2.033172
0.609217 -0.958977 1.410448
0.618745 -0.959180 1.502877
0.627837 -1.613970 1.578540
0.630578 -1.615811 1.574535
0.632642 -0.298496 2.194195
0.653008 -1.594096 2.176805
0.660630 -2.862096 2.176927
0.625375 -2.832815 1.526074
1.216680 -4.014074 1.458693
2.546993 -4.599442 0.152234
1.913008 -3.888116 0.218004
1.911247 -3.853138 -0.983174
1.913562 -3.169341 -0.950054
1.958844 -1.828779 -0.976659
-0.418332 -1.769590 0.980931
-0.353616 -2.407039 1.599971
-0.368397 -2.471642 0.948567
-0.406137 -1.859278 0.906924
-0.389347 -1.832227 1.473750
-0.965995 -1.182814 0.802792
-0.936622 -1.872923 0.839301
-0.960475 -1.928355 0.927253
-2.280355 -1.295621 0.987172
-1.616423 -0.646189 0.977271
-1.544928 -0.650871 0.939026
-0.898337 -0.045410 0.924606
-0.962350 -0.082422 0.929116
-1.009960 0.559074 0.901064
-0.976888 0.588672 0.185866
-0.948531 0.582369 0.153618
-1.026440 0.533641 0.199326
-1.134658 -0.141019 0.286564
-2.388044 -0.111247 -0.983957
-2.317081 -0.060817 -0.986917
-1.083137 -0.038020 -1.018868
-1.212592 -0.047306 -1.032956
-1.272657 -0.037485 -2.315478
-1.191710 0.644653 -1.071408
-1.687746 0.701270 -1.178201
-1.728089 0.724240 -1.261832
-1.919860 0.006615 -1.244193
-0.653630 0.678424 -1.175210
-0.526550 0.707129 -1.138150
0.208583 0.091726 -1.123803
0.163334 0.089034 -1.673132
0.038208 0.687941 -1.626351
0.023368 -0.002046 -1.596111
0.143721 1.352423 -1.635572
0.231565 0.734740 -0.407892
0.153506 0.059676 -0.422805
1.320440 0.000937 -0.371618
1.274489 -0.049014 -1.567618
0.680587 -0.035942 -1.560131
1.373563 0.016450 -1.557713
1.321516 0.039053 -1.542046
0.600811 0.012062 -1.514568
0.580375 -0.667116 -0.876110
1.304084 -0.696582 -0.305448
1.386812 -0.035601 0.239063
1.352952 -0.038516 0.151298
1.278770 -0.738160 -1.842863
0.639024 -0.792981 -1.262643
0.698755 -0.133916 -1.241828
1.421020 -0.084167 -1.164269
1.386906 -0.035701 -1.689649
1.301560 -0.672195 -1.644431
1.940630 -0.662303 -1.653767
1.456088 -0.618520 -1.671204
2.245259 -0.557442 -1.690418
2.911378 -0.520110 -2.309569
1.544698 -0.547630 -2.300685
1.538021 -0.588202 -2.295092
2.201102 -0.577315 -2.259304
1.624477 -1.118924 -2.209148
2.264870 -1.033437 -2.170152
2.162683 -0.999320 -2.138684
2.731228 -0.414277 -3.981296
3.320614 -0.427515 -3.320586
3.363427 0.238353 -4.040015
3.358996 0.265742 -3.497210
2.700406 -0.385762 -3.619434
2.637579 -0.429435 -3.662388
2.545647 -0.419001 -3.622533
2.528918 -0.335965 -3.607018
1.899563 -0.249367 -3.653922
1.861917 -0.210886 -3.704792
2.496534 -0.201244 -2.450211
2.496593 0.442886 -1.740184
2.510519 1.697333 -1.080127
1.288715 1.686905 -1.156771
1.380547 2.290249 -1.251584
1.415692 1.680833 -1.292435
0.088199 1.048934 -0.614404
-0.605073 1.060589 -0.582423
-0.615673 1.049280 -0.570363
0.052240 1.660346 -0.566461
0.075150 1.031349 -1.174752
0.043402 1.043956 -1.093706
0.017547 1.019926 -1.684742
-1.827839 0.983896 -1.709150
-1.102599 1.607456 -1.136351
-1.088407 0.334187 -1.766831
-1.790104 0.319615 -1.699301
-1.800476 0.316296 -0.976071
-2.370478 0.361622 -0.945613
-2.275314 0.442419 -0.941387
-2.292649 0.496763 -0.905334
-2.996575 0.493280 -0.835038
-1.731867 0.485297 -0.808912
-1.671116 0.507161 0.364358
-0.339944 1.780245 0.295286
-1.020463 1.099702 0.277289
-1.691143 1.026754 0.285611
-1.682081 0.996610 0.257979
-1.609796 1.660423 0.203650
-1.598713 1.698007 0.202371
-1.664979 1.638524 0.251425
-1.708236 2.763479 0.309043
-1.690173 2.704155 0.878455
-1.007062 2.681252 1.428588
-1.000845 2.633406 1.384911
-1.032947 2.549158 1.363187
-1.694355 1.197358 0.712316
-1.668347 1.185657 0.040489
-2.308501 1.201715 -0.031818
-2.313111 1.190333 -0.011117
-3.689701 1.146713 0.063018
-3.677129 1.110046 0.093694
-2.371551 1.721247 1.302177
-1.756958 1.082155 1.228289
-3.021071 1.725327 1.218578
-2.385510 0.514812 1.261606
-2.374843 0.507706 0.630319
-3.035078 -0.130736 1.231531
-1.759135 -0.108288 1.852323
-1.741785 0.565981 1.906827
-1.722507 0.583834 1.399985
-1.080867 -0.725454 0.838947
-2.360668 -0.691858 0.149357
-2.385403 -1.940556 0.689967
-2.413756 -1.349007 0.682909
-2.412147 -0.689503 2.050840
-3.040989 -1.279525 2.069729
-3.035421 -1.911796 1.390036
-3.047065 -0.644399 1.369023
-3.723374 -1.258692 1.444965
-3.708660 -1.240992 1.558740
-4.859596 -0.551424 1.610821
-4.848766 -0.539197 2.252892
-3.556072 0.124589 2.208143
-3.558251 0.142431 2.834419
-3.550497 0.160619 2.230061
-2.922956 0.164396 2.844495
-2.330895 0.152221 2.800066
-2.957878 0.108975 2.792053
-2.995499 0.153485 2.844007
-2.991050 -0.462766 2.930251
-3.586583 -1.061078 2.953354
-2.323278 -0.507113 3.584336
-1.689523 0.141476 3.622498
-1.690300 0.202443 3.656037
-2.285775 -0.353052 3.655523
-2.268985 -1.631468 2.997320
-2.907524 -1.677497 2.975566
-2.921545 -1.671189 2.317673
-3.520065 -1.617349 3.645140
-3.490710 -1.579046 3.678179
-3.468002 -0.927389 3.718764
-3.463765 -0.956209 3.100662
-3.474957 -1.600108 3.103893
-3.480405 -0.936230 3.065699
-2.841976 -1.601537 3.022511
-2.186265 -1.638100 3.006267
-1.525633 -1.662523 3.006455
-0.323019 -1.663273 2.401975
-0.362655 -1.672060 3.036764
-0.348626 -1.705810 2.421450
-0.324198 -2.378712 2.463801
-0.333468 -2.413890 2.507654
-0.963198 -2.443207 3.788152
-0.920711 -1.887963 3.757133
-1.478616 -1.907898 3.738815
-1.416873 -1.243370 3.140100
-1.429182 0.664509 3.787951
-1.487869 0.660964 3.802097
-2.141231 0.666966 3.151754
-1.476457 0.671879 3.167780
-1.437302 0.677241 3.211093
-1.437157 0.689569 3.858602
-0.099354 0.720966 3.817045
0.504460 0.732698 3.740328
1.089244 0.716281 3.683784
0.454007 1.343728 3.682107
0.449864 1.385457 3.716100
-0.273897 0.782383 3.743168
-0.350746 0.782627 3.083833
0.837030 0.101035 1.790849
0.221231 0.110576 1.774298
0.222137 1.428256 1.758693
0.212374 1.430721 1.743962
0.209635 1.405022 2.990274
0.167795 1.383613 2.947042
0.745080 1.385206 2.929439
0.718570 1.403453 2.945555
0.032610 1.426520 2.982037
0.112174 2.632321 2.405734
-0.507599 2.656219 2.453923
0.140072 2.696310 1.815726
-0.492547 4.024341 2.437433
-0.506023 4.037044 2.419278
-0.497420 3.378941 3.051866
0.153729 2.061002 3.054966
0.796586 1.452507 3.063082
1.420854 2.149675 3.073087
0.781104 2.154622 2.503350
0.765698 0.194497 2.563844
0.741385 -0.445907 3.138739
-0.479139 -0.432961 3.107297
-0.494897 0.266688 3.658819
-1.125788 0.247601 3.630765
-1.129514 -0.459557 4.262768
-1.112359 -0.471058 3.580967
-0.506485 -0.443785 2.873967
-0.523581 -0.412259 2.791324
-1.181305 -0.409702 2.189351
-1.132880 0.224124 1.596032
-1.753604 0.200981 0.964783
-1.771969 -0.356917 0.939115
-1.797023 0.262412 -0.266972
-2.480263 0.255570 0.407617
-2.431088 0.909551 0.479139
-2.397039 0.922578 0.523660
-2.398151 0.297788 0.507326
-2.412077 -0.947845 0.509884
-1.181944 -0.928059 1.181174
-1.111803 -0.936617 1.838586
-1.073398 0.283518 1.833132
-2.410558 0.276772 1.786797
-1.326227 -0.327152 1.774477
-0.689896 -0.937796 3.102842
-0.647745 -0.971420 3.127992
-0.024476 -0.994011 3.103295
-0.061187 -1.636005 3.065041
-0.074282 -1.614424 3.054950
0.614973 -1.595440 3.072705
0.660474 -1.588084 2.456124
0.672677 -1.595553 2.412615
1.329269 -1.588060 2.342391
1.322041 -1.559269 2.312782
1.338833 -1.526597 3.570750
1.329724 -0.863041 4.240980
0.668692 -0.869435 3.629066
0.609368 -1.479570 3.621074
-0.010116 -0.821433 3.647432
0.020639 -0.796607 3.702092
0.044270 -0.205419 3.745411
0.049974 -0.221802 3.760100
0.068599 -0.207828 3.758495
-1.775430 -0.246727 2.513038
-1.757822 1.548325 3.164073
-1.751625 1.512774 3.159292
-1.777756 2.091347 2.501634
-1.191321 1.484645 2.502504
-0.575778 2.062294 2.509605
-0.566083 2.064911 3.149179
-0.540370 2.081890 2.527167
-0.519937 1.488719 2.509286
-1.156385 1.407151 2.477809
-1.135110 1.385870 2.427878
-1.662878 1.410595 2.379383
-3.046395 1.453715 2.342132
-3.016932 1.464160 2.320046
-2.326261 0.827625 2.928854
-2.324877 0.829565 2.921361
-2.345655 0.877347 2.939632
-2.349465 0.912121 2.988898
-2.329348 0.901031 3.021496
-2.323719 0.244605 3.618583
-2.352596 0.249266 3.582786
-2.390655 0.273191 3.596245
-2.401427 -0.350819 3.619184
-2.386780 0.203025 3.007345
-2.384163 0.169546 3.562294
-3.061072 0.809427 3.554233
-3.075591 0.213306 3.028022
-3.054924 0.179139 3.093515
-1.758503 0.725011 3.084913
-1.738519 0.720567 3.027730
-1.723674 0.777013 3.017203
-2.357325 0.771342 3.100541
-2.331466 0.121278 3.172015
-2.312792 0.094229 3.165240
-2.349776 0.759174 3.118366
-2.373683 0.793543 2.501616
-2.357244 0.204499 3.233990
-1.627747 0.203946 3.325972
-2.285616 0.200021 3.324373
-3.019787 0.216413 2.629321
-3.071848 0.230747 2.588775
-3.069013 0.228973 2.640696
-4.372987 0.216931 2.695923
-3.729483 0.211329 2.672176
-3.756455 0.220800 2.587599
-3.763116 -0.449310 2.531026
-2.447622 -0.450008 3.185423
-2.452627 -0.446294 3.860074
-2.470650 -0.438944 4.470590
-2.476783 -0.448542 3.746639
-2.463161 -0.485952 3.660354
-2.456115 -0.519526 4.883232
-1.831517 -1.192610 5.590509
-1.866304 0.088723 5.587963
-1.880585 0.067538 5.542515
-2.504647 0.054457 5.515336
-3.182975 -0.563902 5.565151
-3.225745 -0.524431 5.654824
-3.244465 0.820215 5.004134
-3.223001 0.178150 4.941710
-3.196342 0.140714 4.867466
-3.218902 0.141302 4.854781
-3.279117 0.813161 4.847359
-3.312920 0.843427 4.778966
-3.314844 1.467015 4.665493
-3.311496 0.800323 4.590387
-3.349254 -0.425870 4.587402
-3.388918 -0.375964 3.389741
-3.364397 -0.328151 3.362128
-2.651543 -0.346998 3.307514
-2.585254 -0.416148 2.635152
-3.219988 0.179961 3.330397
-3.872407 0.199995 3.366061
-3.818813 0.240378 3.970684
-3.735867 0.225368 4.616524
-3.701429 -1.097606 4.690041
-3.729849 -1.104082 4.122441
-3.732647 -1.016943 4.182199
-3.038155 -0.332491 4.203279
-1.746150 -1.590465 4.205116
-1.659193 -1.048430 4.197532
-2.308219 -1.064567 4.179987
-2.918983 -0.987086 4.165215
-2.883173 -0.909648 3.561812
-2.859021 -0.252736 3.590281
-2.263389 -0.244537 3.643555
-2.312932 -0.181599 3.700398
-2.324417 -0.077189 3.744659
-1.072129 -0.023642 3.791607
-1.040671 -0.029530 3.867156
-1.029492 -0.050288 3.916660
-1.001410 0.642394 3.889841
-0.937035 1.933103 4.435626
-0.876414 1.949877 4.377627
-0.860203 1.370569 5.018140
-0.880850 0.696577 5.065844
-2.101294 0.736981 4.482593
-2.073671 1.376659 3.887489
-2.048652 1.317444 1.909285
-2.034324 1.242772 2.536593
-2.023946 0.561780 0.055995
-1.396713 0.532092 0.001816
-1.390325 0.434713 -0.090775
-0.799121 0.377609 1.033277
-0.831748 -0.267435 0.345447
-0.850617 -0.255670 0.344214
-0.866613 0.383169 0.314992
-0.909876 0.374711 0.272521
-0.977811 1.011640 0.890297
-1.004595 0.987731 0.928803
-0.976974 0.988547 0.293443
-1.553328 1.007998 0.832871
-1.542929 0.349869 0.727423
-1.561265 0.324880 0.676151
-1.558764 0.340598 1.334224
-1.522678 1.044404 0.719882
-0.836152 1.774784 1.370936
-0.835873 1.775290 1.403334
-0.266852 1.719179 1.482576
-0.932065 1.056363 1.577990
-0.292289 1.095378 2.316469
1.016097 1.702191 1.614935
1.008547 0.982380 1.624953
0.278410 1.534533 1.644280
0.213857 1.517474 1.640392
-0.992945 1.557502 1.544610
-1.007449 2.202731 1.536962
-1.088172 2.198012 1.581968
-0.550055 1.514067 1.640107
-0.608981 1.499706 1.665431
-0.584315 2.100204 1.639887
-1.174912 2.062323 1.606898
-0.484898 2.030108 1.596472
-0.452410 0.714945 1.575360
-0.407813 0.084107 0.914637
-0.355571 -0.586868 1.515087
-0.966523 -1.181182 1.541873
-1.603444 -1.762855 1.616644
-0.935043 -1.095668 2.274921
-0.966460 -1.123854 1.664226
-0.935097 -1.177391 1.084971
-0.859355 -1.119395 1.119259
-0.802430 -1.088585 1.140492
-0.790250 -1.720140 2.403154
-0.817004 -0.549667 3.038531
-0.843554 1.343387 3.074144
-0.864060 1.372452 3.146029
-0.871194 0.779429 3.199849
-1.529807 0.166679 3.223847
-1.552592 0.099203 4.503127
-0.919973 0.017538 4.544186
-0.924217 -0.027000 4.579633
-2.158304 -0.050597 5.864662
-2.132386 -0.074447 5.225538
-2.113507 -1.377816 5.208325
-0.803992 -1.342767 4.546912
-0.824623 -0.638938 4.537491
-2.139372 -0.595125 4.513673
-1.523326 -0.586620 3.244156
-0.901604 -1.247560 2.654942
-0.283545 -1.253171 2.687865
0.362630 -1.260424 3.236807
0.369780 -1.292644 3.164684
0.360148 -0.696436 3.121332
0.357466 -1.321130 3.135340
0.963559 -1.251617 3.133388
2.100821 -1.182257 3.066465
2.094167 0.122206 2.987544
2.129685 1.382344 2.975968
2.133890 2.002871 3.050630
1.428945 1.970891 3.116697
0.768101 3.244682 3.097860
0.769025 2.598866 3.631353
0.797038 1.947850 4.886965
0.793930 0.710312 4.885979
0.764313 0.722434 4.298329
0.747096 0.769878 4.284677
0.761980 0.878798 4.247739
0.802176 0.915697 3.577238
0.159138 0.886391 3.604714
0.159359 0.843097 2.349048
0.149116 0.857437 2.345745
0.159547 0.905040 2.312957
0.202295 2.173673 2.292146
0.243005 1.414927 2.298477
0.252935 0.711740 2.314980
0.239381 1.337198 2.324620
0.902289 1.369595 2.310644
1.576276 1.358398 2.304317
1.004235 1.274340 1.748667
1.002828 1.209925 1.799866
-0.358063 1.251050 1.903666
-0.381082 1.348668 1.911392
0.808278 0.752832 1.875343
1.472988 0.044931 1.819091
1.418160 0.639934 1.783552
1.321655 0.089708 1.788947
1.270673 0.159912 1.811999
